===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1728,,1728,2020-03-12 23:00:00,5802.7,5802.7,4410.0,4800.0,39952.35,,SMACross,1728,737496.9583333334,Broker,1728,8438.754064207002,8438.754064207002,BuySell,1728,,,Trades - Net Profit/Loss,1728,,
1729,,1729,2020-03-13 00:00:00,4800.0,5049.0,4521.0,4654.72,28100.1,,SMACross,1729,737497.0,Broker,1729,8438.754064207002,8438.754064207002,BuySell,1729,,,Trades - Net Profit/Loss,1729,,
1730,,1730,2020-03-13 01:00:00,4654.72,4769.57,4082.0,4130.64,23916.86,,SMACross,1730,737497.0416666666,Broker,1730,8438.754064207002,8438.754064207002,BuySell,1730,,,Trades - Net Profit/Loss,1730,,
1731,,1731,2020-03-13 02:00:00,4130.64,5276.97,3782.13,4848.71,41434.06,,SMACross,1731,737497.0833333334,Broker,1731,8438.754064207002,8438.754064207002,BuySell,1731,,,Trades - Net Profit/Loss,1731,,
1732,,1732,2020-03-13 03:00:00,4848.71,5523.23,4808.42,5167.26,24680.07,,SMACross,1732,737497.125,Broker,1732,8438.754064207002,8438.754064207002,BuySell,1732,,,Trades - Net Profit/Loss,1732,,
1733,,1733,2020-03-13 04:00:00,5167.26,5181.0,4674.0,4774.48,13631.52,,SMACross,1733,737497.1666666666,Broker,1733,8438.754064207002,8438.754064207002,BuySell,1733,,,Trades - Net Profit/Loss,1733,,
1734,,1734,2020-03-13 05:00:00,4774.48,5200.0,4759.45,4956.52,14370.86,,SMACross,1734,737497.2083333334,Broker,1734,8438.754064207002,8438.754064207002,BuySell,1734,,,Trades - Net Profit/Loss,1734,,
1735,,1735,2020-03-13 06:00:00,4956.52,5245.0,4858.0,5199.98,12093.43,,SMACross,1735,737497.25,Broker,1735,8438.754064207002,8438.754064207002,BuySell,1735,,,Trades - Net Profit/Loss,1735,,
1736,,1736,2020-03-13 07:00:00,5199.98,5444.0,5025.0,5385.87,11890.04,,SMACross,1736,737497.2916666666,Broker,1736,8438.754064207002,8438.754064207002,BuySell,1736,,,Trades - Net Profit/Loss,1736,,
1737,,1737,2020-03-13 08:00:00,5385.87,5600.0,5126.0,5276.38,16157.92,,SMACross,1737,737497.3333333334,Broker,1737,8438.754064207002,8438.754064207002,BuySell,1737,,,Trades - Net Profit/Loss,1737,,
1738,,1738,2020-03-13 09:00:00,5276.38,5700.0,5268.56,5584.33,14483.53,,SMACross,1738,737497.375,Broker,1738,8438.754064207002,8438.754064207002,BuySell,1738,,,Trades - Net Profit/Loss,1738,,
1739,,1739,2020-03-13 10:00:00,5584.33,5657.62,5420.0,5595.31,12182.24,,SMACross,1739,737497.4166666666,Broker,1739,76.0331741185053,8446.826188315034,BuySell,1739,5338.7,,Trades - Net Profit/Loss,1739,,
1740,,1740,2020-03-13 11:00:00,5595.31,5599.0,5266.0,5403.56,12832.7,,SMACross,1740,737497.4583333334,Broker,1740,76.0331741185053,8159.961017221353,BuySell,1740,,,Trades - Net Profit/Loss,1740,,
1741,,1741,2020-03-13 12:00:00,5403.56,5678.44,5355.47,5525.06,12106.8,,SMACross,1741,737497.5,Broker,1741,76.0331741185053,8341.729561095575,BuySell,1741,,,Trades - Net Profit/Loss,1741,,
1742,,1742,2020-03-13 13:00:00,5525.06,5955.0,5462.0,5608.0,21139.34,,SMACross,1742,737497.5416666666,Broker,1742,76.0331741185053,8465.810902897452,BuySell,1742,,,Trades - Net Profit/Loss,1742,,
1743,,1743,2020-03-13 14:00:00,5608.0,5847.64,5300.0,5394.36,16497.12,,SMACross,1743,737497.5833333334,Broker,1743,76.0331741185053,8146.197473158448,BuySell,1743,,,Trades - Net Profit/Loss,1743,,
1744,,1744,2020-03-13 15:00:00,5394.36,5469.0,4920.0,5212.37,26614.43,,SMACross,1744,737497.625,Broker,1744,76.0331741185053,7873.933627070631,BuySell,1744,,,Trades - Net Profit/Loss,1744,,
1745,,1745,2020-03-13 16:00:00,5212.37,5400.0,5035.0,5196.73,15843.86,,SMACross,1745,737497.6666666666,Broker,1745,7866.135726617678,7866.135726617678,BuySell,1745,,5480.999999999999,Trades - Net Profit/Loss,1745,,-572.6183375893232
1746,,1746,2020-03-13 17:00:00,5196.73,5340.0,5101.2,5183.87,9597.74,,SMACross,1746,737497.7083333334,Broker,1746,7866.135726617678,7866.135726617678,BuySell,1746,,,Trades - Net Profit/Loss,1746,,
1747,,1747,2020-03-13 18:00:00,5183.87,5199.0,4807.0,4985.34,17472.59,,SMACross,1747,737497.75,Broker,1747,7866.135726617678,7866.135726617678,BuySell,1747,,,Trades - Net Profit/Loss,1747,,
1748,,1748,2020-03-13 19:00:00,4985.34,5525.0,4863.23,5391.08,20750.45,,SMACross,1748,737497.7916666666,Broker,1748,7866.135726617678,7866.135726617678,BuySell,1748,,,Trades - Net Profit/Loss,1748,,
1749,,1749,2020-03-13 20:00:00,5391.08,5516.54,5187.39,5356.47,12423.32,,SMACross,1749,737497.8333333334,Broker,1749,70.87388289682481,7808.353726490361,BuySell,1749,5109.5791500000005,,Trades - Net Profit/Loss,1749,,
1750,,1750,2020-03-13 21:00:00,5356.47,5600.0,5356.47,5499.89,8516.57,,SMACross,1750,737497.875,Broker,1750,70.87388289682481,8015.525494309127,BuySell,1750,,,Trades - Net Profit/Loss,1750,,
1751,,1751,2020-03-13 22:00:00,5499.89,5620.0,5444.96,5601.24,6643.85,,SMACross,1751,737497.9166666666,Broker,1751,70.87388289682481,8161.9266842995885,BuySell,1751,,,Trades - Net Profit/Loss,1751,,
1752,,1752,2020-03-13 23:00:00,5601.24,5699.0,5437.93,5578.6,8822.28,,SMACross,1752,737497.9583333334,Broker,1752,70.87388289682481,8129.2229552282115,BuySell,1752,,,Trades - Net Profit/Loss,1752,,
1753,,1753,2020-03-14 00:00:00,5578.6,5580.0,5394.86,5451.3,6714.86,,SMACross,1753,737498.0,Broker,1753,70.87388289682481,7945.336704751786,BuySell,1753,,,Trades - Net Profit/Loss,1753,,
1754,,1754,2020-03-14 01:00:00,5451.3,5518.0,5322.02,5482.84,6242.95,,SMACross,1754,737498.0416666666,Broker,1754,70.87388289682481,7990.896581735497,BuySell,1754,,,Trades - Net Profit/Loss,1754,,
1755,,1755,2020-03-14 02:00:00,5482.84,5570.0,5394.01,5548.5,6079.58,,SMACross,1755,737498.0833333334,Broker,1755,70.87388289682481,8085.743174086495,BuySell,1755,,,Trades - Net Profit/Loss,1755,,
1756,,1756,2020-03-14 03:00:00,5548.5,5640.52,5515.67,5573.97,7336.21,,SMACross,1756,737498.125,Broker,1756,70.87388289682481,8122.534869291794,BuySell,1756,,,Trades - Net Profit/Loss,1756,,
1757,,1757,2020-03-14 04:00:00,5573.97,5573.97,5400.0,5506.94,6556.16,,SMACross,1757,737498.1666666666,Broker,1757,70.87388289682481,8025.709296868897,BuySell,1757,,,Trades - Net Profit/Loss,1757,,
1758,,1758,2020-03-14 05:00:00,5506.94,5543.99,5417.0,5431.06,5518.88,,SMACross,1758,737498.2083333334,Broker,1758,70.87388289682481,7916.099802083735,BuySell,1758,,,Trades - Net Profit/Loss,1758,,
1759,,1759,2020-03-14 06:00:00,5431.06,5495.0,5371.76,5426.0,4968.63,,SMACross,1759,737498.25,Broker,1759,70.87388289682481,7908.790576416723,BuySell,1759,,,Trades - Net Profit/Loss,1759,,
1760,,1760,2020-03-14 07:00:00,5426.0,5510.0,5400.0,5500.4,4067.49,,SMACross,1760,737498.2916666666,Broker,1760,70.87388289682481,8016.262194919833,BuySell,1760,,,Trades - Net Profit/Loss,1760,,
1761,,1761,2020-03-14 08:00:00,5500.4,5530.0,5266.66,5351.61,9464.65,,SMACross,1761,737498.3333333334,Broker,1761,70.87388289682481,7801.333403023625,BuySell,1761,,,Trades - Net Profit/Loss,1761,,
1762,,1762,2020-03-14 09:00:00,5351.61,5373.0,5192.0,5233.7,5419.04,,SMACross,1762,737498.375,Broker,1762,7793.602943503498,7793.602943503498,BuySell,1762,,5453.594999999999,Trades - Net Profit/Loss,1762,,-72.53278311418018
1763,,1763,2020-03-14 10:00:00,5233.7,5409.0,5173.0,5385.03,7834.36,,SMACross,1763,737498.4166666666,Broker,1763,7793.602943503498,7793.602943503498,BuySell,1763,,,Trades - Net Profit/Loss,1763,,
1764,,1764,2020-03-14 11:00:00,5385.03,5490.0,5350.0,5448.38,6066.38,,SMACross,1764,737498.4583333334,Broker,1764,7793.602943503498,7793.602943503498,BuySell,1764,,,Trades - Net Profit/Loss,1764,,
1765,,1765,2020-03-14 12:00:00,5448.38,5450.0,5286.79,5425.53,5528.3,,SMACross,1765,737498.5,Broker,1765,70.220362520966,7753.528485721967,BuySell,1765,5207.48815,,Trades - Net Profit/Loss,1765,,
1766,,1766,2020-03-14 13:00:00,5425.53,5448.97,5268.82,5300.0,5545.24,,SMACross,1766,737498.5416666666,Broker,1766,70.220362520966,7575.760476199317,BuySell,1766,,,Trades - Net Profit/Loss,1766,,
1767,,1767,2020-03-14 14:00:00,5300.0,5399.0,5279.73,5369.57,3693.03,,SMACross,1767,737498.5833333334,Broker,1767,7568.254936085638,7568.254936085638,BuySell,1767,,5479.985,Trades - Net Profit/Loss,1767,,-225.34800741785898
1768,,1768,2020-03-14 15:00:00,5369.57,5416.98,5301.0,5311.38,4634.88,,SMACross,1768,737498.625,Broker,1768,7568.254936085638,7568.254936085638,BuySell,1768,,,Trades - Net Profit/Loss,1768,,
1769,,1769,2020-03-14 16:00:00,5311.38,5470.0,5256.0,5387.61,7913.09,,SMACross,1769,737498.6666666666,Broker,1769,7568.254936085638,7568.254936085638,BuySell,1769,,,Trades - Net Profit/Loss,1769,,
1770,,1770,2020-03-14 17:00:00,5387.61,5408.33,5345.27,5396.66,2619.63,,SMACross,1770,737498.7083333334,Broker,1770,7568.254936085638,7568.254936085638,BuySell,1770,,,Trades - Net Profit/Loss,1770,,
1771,,1771,2020-03-14 18:00:00,5396.66,5498.0,5382.49,5443.8,4779.16,,SMACross,1771,737498.75,Broker,1771,7568.254936085638,7568.254936085638,BuySell,1771,,,Trades - Net Profit/Loss,1771,,
1772,,1772,2020-03-14 19:00:00,5443.8,5484.21,5375.73,5386.85,2654.89,,SMACross,1772,737498.7916666666,Broker,1772,68.1899769741319,7482.379249436088,BuySell,1772,5295.09405,,Trades - Net Profit/Loss,1772,,
1773,,1773,2020-03-14 20:00:00,5386.85,5423.5,5292.24,5334.31,4533.74,,SMACross,1773,737498.8333333334,Broker,1773,7474.965060163625,7474.965060163625,BuySell,1773,,5504.852499999999,Trades - Net Profit/Loss,1773,,-93.28987592201324
1774,,1774,2020-03-14 21:00:00,5334.31,5352.79,5280.0,5300.76,2699.33,,SMACross,1774,737498.875,Broker,1774,7474.965060163625,7474.965060163625,BuySell,1774,,,Trades - Net Profit/Loss,1774,,
1775,,1775,2020-03-14 22:00:00,5300.76,5336.98,5195.32,5273.08,5390.19,,SMACross,1775,737498.9166666666,Broker,1775,7474.965060163625,7474.965060163625,BuySell,1775,,,Trades - Net Profit/Loss,1775,,
1776,,1776,2020-03-14 23:00:00,5273.08,5277.37,5055.13,5172.06,10649.49,,SMACross,1776,737498.9583333334,Broker,1776,7474.965060163625,7474.965060163625,BuySell,1776,,,Trades - Net Profit/Loss,1776,,
1777,,1777,2020-03-15 00:00:00,5172.06,5273.37,5093.1,5200.07,6622.56,,SMACross,1777,737499.0,Broker,1777,7474.965060163625,7474.965060163625,BuySell,1777,,,Trades - Net Profit/Loss,1777,,
1778,,1778,2020-03-15 01:00:00,5200.07,5228.57,5140.0,5153.42,3801.63,,SMACross,1778,737499.0416666666,Broker,1778,7474.965060163625,7474.965060163625,BuySell,1778,,,Trades - Net Profit/Loss,1778,,
1779,,1779,2020-03-15 02:00:00,5153.42,5222.23,5146.58,5197.47,2941.04,,SMACross,1779,737499.0833333334,Broker,1779,7474.965060163625,7474.965060163625,BuySell,1779,,,Trades - Net Profit/Loss,1779,,
1780,,1780,2020-03-15 03:00:00,5197.47,5218.98,5165.0,5178.64,2221.68,,SMACross,1780,737499.125,Broker,1780,7474.965060163625,7474.965060163625,BuySell,1780,,,Trades - Net Profit/Loss,1780,,
1781,,1781,2020-03-15 04:00:00,5178.64,5284.0,5178.64,5255.8,3369.3,,SMACross,1781,737499.1666666666,Broker,1781,7474.965060163625,7474.965060163625,BuySell,1781,,,Trades - Net Profit/Loss,1781,,
1782,,1782,2020-03-15 05:00:00,5255.8,5284.72,5217.74,5252.24,1792.83,,SMACross,1782,737499.2083333334,Broker,1782,7474.965060163625,7474.965060163625,BuySell,1782,,,Trades - Net Profit/Loss,1782,,
1783,,1783,2020-03-15 06:00:00,5252.24,5310.0,5250.0,5293.5,2255.98,,SMACross,1783,737499.25,Broker,1783,7474.965060163625,7474.965060163625,BuySell,1783,,,Trades - Net Profit/Loss,1783,,
1784,,1784,2020-03-15 07:00:00,5293.5,5332.04,5240.95,5272.23,2737.67,,SMACross,1784,737499.2916666666,Broker,1784,7474.965060163625,7474.965060163625,BuySell,1784,,,Trades - Net Profit/Loss,1784,,
1785,,1785,2020-03-15 08:00:00,5272.23,5273.28,5216.02,5230.24,3140.47,,SMACross,1785,737499.3333333334,Broker,1785,7474.965060163625,7474.965060163625,BuySell,1785,,,Trades - Net Profit/Loss,1785,,
1786,,1786,2020-03-15 09:00:00,5230.24,5267.7,5213.16,5244.91,2594.97,,SMACross,1786,737499.375,Broker,1786,7474.965060163625,7474.965060163625,BuySell,1786,,,Trades - Net Profit/Loss,1786,,
1787,,1787,2020-03-15 10:00:00,5244.91,5487.0,5235.51,5430.88,9637.89,,SMACross,1787,737499.4166666666,Broker,1787,7474.965060163625,7474.965060163625,BuySell,1787,,,Trades - Net Profit/Loss,1787,,
1788,,1788,2020-03-15 11:00:00,5430.88,5452.93,5385.0,5429.99,4050.1,,SMACross,1788,737499.4583333334,Broker,1788,67.34943519207395,7466.352114641352,BuySell,1788,5304.225,,Trades - Net Profit/Loss,1788,,
1789,,1789,2020-03-15 12:00:00,5429.99,5594.0,5280.0,5307.78,12252.23,,SMACross,1789,737499.5,Broker,1789,67.34943519207395,7299.8265561310245,BuySell,1789,,,Trades - Net Profit/Loss,1789,,
1790,,1790,2020-03-15 13:00:00,5307.78,5370.03,5294.13,5333.78,2951.8,,SMACross,1790,737499.5416666666,Broker,1790,67.34943519207395,7335.2546268393835,BuySell,1790,,,Trades - Net Profit/Loss,1790,,
1791,,1791,2020-03-15 14:00:00,5333.78,5355.24,5221.0,5314.77,4813.64,,SMACross,1791,737499.5833333334,Broker,1791,67.34943519207395,7309.351256679157,BuySell,1791,,,Trades - Net Profit/Loss,1791,,
1792,,1792,2020-03-15 15:00:00,5314.77,5358.16,5290.98,5324.48,3171.33,,SMACross,1792,737499.625,Broker,1792,67.34943519207395,7322.582278470624,BuySell,1792,,,Trades - Net Profit/Loss,1792,,
1793,,1793,2020-03-15 16:00:00,5324.48,5349.98,5260.0,5291.33,3747.99,,SMACross,1793,737499.6666666666,Broker,1793,67.34943519207395,7277.411488317467,BuySell,1793,,,Trades - Net Profit/Loss,1793,,
1794,,1794,2020-03-15 17:00:00,5291.33,5397.0,5288.24,5302.71,3521.5,,SMACross,1794,737499.7083333334,Broker,1794,67.34943519207395,7292.918082342895,BuySell,1794,,,Trades - Net Profit/Loss,1794,,
1795,,1795,2020-03-15 18:00:00,5302.71,5335.53,5275.0,5307.63,2336.06,,SMACross,1795,737499.75,Broker,1795,67.34943519207395,7299.6221634154,BuySell,1795,,,Trades - Net Profit/Loss,1795,,
1796,,1796,2020-03-15 19:00:00,5307.63,5373.93,5292.0,5312.35,2993.43,,SMACross,1796,737499.7916666666,Broker,1796,67.34943519207395,7306.053720867071,BuySell,1796,,,Trades - Net Profit/Loss,1796,,
1797,,1797,2020-03-15 20:00:00,5312.35,5325.0,5160.0,5186.43,5748.76,,SMACross,1797,737499.8333333334,Broker,1797,67.34943519207395,7134.4728491902815,BuySell,1797,,,Trades - Net Profit/Loss,1797,,
1798,,1798,2020-03-15 21:00:00,5186.43,5940.0,5181.58,5903.77,22376.05,,SMACross,1798,737499.875,Broker,1798,7127.405725776283,7127.405725776283,BuySell,1798,,6029.099999999999,Trades - Net Profit/Loss,1798,,-347.5593343873412
1799,,1799,2020-03-15 22:00:00,5903.77,5908.45,5285.0,5367.76,22974.08,,SMACross,1799,737499.9166666666,Broker,1799,64.21792558924373,6479.715366208878,BuySell,1799,5205.725,,Trades - Net Profit/Loss,1799,,
1800,,1800,2020-03-15 23:00:00,5367.76,5451.43,5320.0,5361.3,7863.17,,SMACross,1800,737499.9583333334,Broker,1800,64.21792558924373,6471.994433554213,BuySell,1800,,,Trades - Net Profit/Loss,1800,,
1801,,1801,2020-03-16 00:00:00,5361.3,5365.42,5188.0,5254.74,9872.95,,SMACross,1801,737500.0,Broker,1801,64.21792558924373,6344.634900476648,BuySell,1801,,,Trades - Net Profit/Loss,1801,,
1802,,1802,2020-03-16 01:00:00,5254.74,5311.3,5215.54,5301.5,3413.01,,SMACross,1802,737500.0416666666,Broker,1802,6338.35448350176,6338.35448350176,BuySell,1802,,5390.969499999999,Trades - Net Profit/Loss,1802,,-789.051242274523
1803,,1803,2020-03-16 02:00:00,5301.5,5364.98,5288.46,5335.63,4448.2,,SMACross,1803,737500.0833333334,Broker,1803,6338.35448350176,6338.35448350176,BuySell,1803,,,Trades - Net Profit/Loss,1803,,
1804,,1804,2020-03-16 03:00:00,5335.63,5337.08,5250.0,5273.34,3043.24,,SMACross,1804,737500.125,Broker,1804,6338.35448350176,6338.35448350176,BuySell,1804,,,Trades - Net Profit/Loss,1804,,
1805,,1805,2020-03-16 04:00:00,5273.34,5297.8,5220.0,5243.88,2897.89,,SMACross,1805,737500.1666666666,Broker,1805,6338.35448350176,6338.35448350176,BuySell,1805,,,Trades - Net Profit/Loss,1805,,
1806,,1806,2020-03-16 05:00:00,5243.88,5278.0,5128.76,5158.42,5282.99,,SMACross,1806,737500.2083333334,Broker,1806,6338.35448350176,6338.35448350176,BuySell,1806,,,Trades - Net Profit/Loss,1806,,
1807,,1807,2020-03-16 06:00:00,5158.42,5160.0,4879.0,5015.09,17667.38,,SMACross,1807,737500.25,Broker,1807,6338.35448350176,6338.35448350176,BuySell,1807,,,Trades - Net Profit/Loss,1807,,
1808,,1808,2020-03-16 07:00:00,5015.09,5018.45,4778.0,4785.67,15281.15,,SMACross,1808,737500.2916666666,Broker,1808,6338.35448350176,6338.35448350176,BuySell,1808,,,Trades - Net Profit/Loss,1808,,
1809,,1809,2020-03-16 08:00:00,4785.67,4950.0,4777.0,4914.6,9734.07,,SMACross,1809,737500.3333333334,Broker,1809,6338.35448350176,6338.35448350176,BuySell,1809,,,Trades - Net Profit/Loss,1809,,
1810,,1810,2020-03-16 09:00:00,4914.6,4918.14,4800.0,4820.6,7474.76,,SMACross,1810,737500.375,Broker,1810,6338.35448350176,6338.35448350176,BuySell,1810,,,Trades - Net Profit/Loss,1810,,
1811,,1811,2020-03-16 10:00:00,4820.6,4822.74,4444.0,4450.95,22781.49,,SMACross,1811,737500.4166666666,Broker,1811,6338.35448350176,6338.35448350176,BuySell,1811,,,Trades - Net Profit/Loss,1811,,
1812,,1812,2020-03-16 11:00:00,4450.95,4610.0,4442.12,4565.59,10307.98,,SMACross,1812,737500.4583333334,Broker,1812,6338.35448350176,6338.35448350176,BuySell,1812,,,Trades - Net Profit/Loss,1812,,
1813,,1813,2020-03-16 12:00:00,4565.59,4930.28,4545.0,4763.32,18250.34,,SMACross,1813,737500.5,Broker,1813,6338.35448350176,6338.35448350176,BuySell,1813,,,Trades - Net Profit/Loss,1813,,
1814,,1814,2020-03-16 13:00:00,4763.32,4901.19,4500.0,4840.16,19021.25,,SMACross,1814,737500.5416666666,Broker,1814,6338.35448350176,6338.35448350176,BuySell,1814,,,Trades - Net Profit/Loss,1814,,
1815,,1815,2020-03-16 14:00:00,4840.16,5123.05,4729.98,4938.68,19323.54,,SMACross,1815,737500.5833333334,Broker,1815,6338.35448350176,6338.35448350176,BuySell,1815,,,Trades - Net Profit/Loss,1815,,
1816,,1816,2020-03-16 15:00:00,4938.68,5175.0,4917.91,5151.39,12007.52,,SMACross,1816,737500.625,Broker,1816,6338.35448350176,6338.35448350176,BuySell,1816,,,Trades - Net Profit/Loss,1816,,
1817,,1817,2020-03-16 16:00:00,5151.39,5200.0,4960.69,5011.13,8742.05,,SMACross,1817,737500.6666666666,Broker,1817,57.108573896350606,6161.227097223272,BuySell,1817,4886.2796499999995,,Trades - Net Profit/Loss,1817,,
1818,,1818,2020-03-16 17:00:00,5011.13,5090.71,4983.63,5068.73,3941.62,,SMACross,1818,737500.7083333334,Broker,1818,6155.122978699946,6155.122978699946,BuySell,1818,,5167.07065,Trades - Net Profit/Loss,1818,,-183.23150480181428
1819,,1819,2020-03-16 18:00:00,5068.73,5144.0,5019.0,5119.03,3993.49,,SMACross,1819,737500.75,Broker,1819,55.45765803808798,6209.49951661762,BuySell,1819,4943.715,,Trades - Net Profit/Loss,1819,,
1820,,1820,2020-03-16 19:00:00,5119.03,5135.38,4828.0,4939.25,9657.71,,SMACross,1820,737500.7916666666,Broker,1820,55.45765803808798,5993.369967594578,BuySell,1820,,,Trades - Net Profit/Loss,1820,,
1821,,1821,2020-03-16 20:00:00,4939.25,5035.0,4820.0,4898.33,7084.11,,SMACross,1821,737500.8333333334,Broker,1821,5987.43205528502,5987.43205528502,BuySell,1821,,5110.525,Trades - Net Profit/Loss,1821,,-167.6909234149247
1822,,1822,2020-03-16 21:00:00,4898.33,4992.81,4850.77,4962.0,3180.74,,SMACross,1822,737500.875,Broker,1822,5987.43205528502,5987.43205528502,BuySell,1822,,,Trades - Net Profit/Loss,1822,,
1823,,1823,2020-03-16 22:00:00,4962.0,5060.0,4850.0,4921.88,5755.61,,SMACross,1823,737500.9166666666,Broker,1823,5987.43205528502,5987.43205528502,BuySell,1823,,,Trades - Net Profit/Loss,1823,,
1824,,1824,2020-03-16 23:00:00,4921.88,5050.0,4900.51,5028.97,4113.83,,SMACross,1824,737500.9583333334,Broker,1824,5987.43205528502,5987.43205528502,BuySell,1824,,,Trades - Net Profit/Loss,1824,,
1825,,1825,2020-03-17 00:00:00,5028.97,5094.13,4921.45,5070.72,5537.8,,SMACross,1825,737501.0,Broker,1825,53.946762818117726,6030.714481985484,BuySell,1825,4847.62825,,Trades - Net Profit/Loss,1825,,
1826,,1826,2020-03-17 01:00:00,5070.72,5400.0,5050.3,5189.21,15212.28,,SMACross,1826,737501.0416666666,Broker,1826,53.946762818117726,6170.376543200487,BuySell,1826,,,Trades - Net Profit/Loss,1826,,
1827,,1827,2020-03-17 02:00:00,5189.21,5300.0,5141.81,5281.58,7225.27,,SMACross,1827,737501.0833333334,Broker,1827,53.946762818117726,6279.251423734117,BuySell,1827,,,Trades - Net Profit/Loss,1827,,
1828,,1828,2020-03-17 03:00:00,5281.58,5348.95,5230.13,5311.16,6152.49,,SMACross,1828,737501.125,Broker,1828,53.946762818117726,6314.116845041736,BuySell,1828,,,Trades - Net Profit/Loss,1828,,
1829,,1829,2020-03-17 04:00:00,5311.16,5325.0,5205.0,5262.76,4912.78,,SMACross,1829,737501.1666666666,Broker,1829,53.946762818117726,6257.068623564767,BuySell,1829,,,Trades - Net Profit/Loss,1829,,
1830,,1830,2020-03-17 05:00:00,5262.76,5295.32,5236.88,5276.13,3086.85,,SMACross,1830,737501.2083333334,Broker,1830,53.946762818117726,6272.827605406648,BuySell,1830,,,Trades - Net Profit/Loss,1830,,
1831,,1831,2020-03-17 06:00:00,5276.13,5314.8,5219.99,5272.23,3699.78,,SMACross,1831,737501.25,Broker,1831,53.946762818117726,6268.230744585157,BuySell,1831,,,Trades - Net Profit/Loss,1831,,
1832,,1832,2020-03-17 07:00:00,5272.23,5415.87,5256.87,5343.72,7331.95,,SMACross,1832,737501.2916666666,Broker,1832,53.946762818117726,6352.49473948988,BuySell,1832,,,Trades - Net Profit/Loss,1832,,
1833,,1833,2020-03-17 08:00:00,5343.72,5440.0,5248.2,5285.01,7875.34,,SMACross,1833,737501.3333333334,Broker,1833,53.946762818117726,6283.294303892506,BuySell,1833,,,Trades - Net Profit/Loss,1833,,
